# combo=loongarch-glibc
# source=/mnt/d/OS/F7LY/tools/ltp/judge/v1/outputs/loongarch-glibc/parsed.tsv

Combo            | Case Name                | TPASS  | Summary    | Status       | End   
loongarch-glibc  | diotest5                 | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | diotest6                 | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | dirty                    | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | dirtyc0w                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | dirtyc0w_child           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | dirtyc0w_shmem           | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | dirtyc0w_shmem_child     | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | dma_thread_diotest       | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | doio                     | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | ebizzy                   | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | eject_check_tray         | 0      | no/0       | FAIL         | 255   
loongarch-glibc  | endian_switch01          | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | epoll-ltp                | 0      | no/0       | TIMEOUT      | 124   
loongarch-glibc  | event_generator          | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | eventfd06                | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | exec_with_inh            | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | exec_without_inh         | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | execl01_child            | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execle01_child           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execlp01_child           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execv01_child            | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execve01_child           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execve02                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | execve03                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | execve06_child           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execve_child             | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execveat03               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | execveat_child           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execveat_errno           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | execvp01_child           | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | exit01                   | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | f00f                     | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | faccessat202             | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fallocate01              | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fallocate02              | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fallocate04              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fallocate05              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fallocate06              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify01               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify02               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify03               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify04               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify05               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify06               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify07               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify08               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify09               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify10               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify11               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify12               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify13               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify14               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify15               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify16               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify17               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify18               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify19               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify20               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify21               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify22               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify23               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fanotify_child           | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fanout01                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchdir03                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchmod02                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchmod03                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchmod04                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchmod05                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchmod06                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown02                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown02_16              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown03                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown03_16              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown04                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown04_16              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown05                 | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchown05_16              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fchownat01               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fchownat02               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fcntl01                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl01_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl07                  | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | fcntl07_64               | 0      | no/0       | FAIL         | 2     
loongarch-glibc  | fcntl09                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl09_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl10                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl10_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl11                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl11_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl14                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl14_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl16                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl16_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl17                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl17_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl18                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fcntl18_64               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fcntl19                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl19_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl20                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl20_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl21                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl21_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl22                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl22_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl23                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl23_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl24                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl24_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl25                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl25_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl26                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl26_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl31                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl31_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl32                  | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl32_64               | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fcntl33                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fcntl33_64               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fcntl35                  | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fcntl35_64               | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fdatasync01              | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fdatasync02              | 0      | no/0       | NO_SUMMARY   | 0     
loongarch-glibc  | fdatasync03              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fgetxattr01              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | fgetxattr02              | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | find_portbundle          | 0      | no/0       | FAIL         | 1     
loongarch-glibc  | finit_module01           | 0      | no/0       | FAIL         | 32    
loongarch-glibc  | finit_module02           | 0      | no/0       | FAIL         | 32    
